Date,Open,High,Low,Close,Adj Close,Volume
2016-03-30,6683.419922,6714.160156,6676.919922,6714.160156,6714.160156,37408500
2016-03-31,6717.609863,6758.009766,6715.919922,6752.419922,6752.419922,48099700
2016-04-01,6753.319824,6757.399902,6708.020020,6708.020020,6708.020020,43946000
2016-04-04,6711.830078,6747.089844,6708.020020,6743.600098,6743.600098,28563500
2016-04-05,6743.600098,6765.879883,6700.899902,6715.810059,6715.810059,49427500
2016-04-06,6701.649902,6743.250000,6695.200195,6734.270020,6734.270020,49271700
2016-04-07,6736.109863,6758.609863,6736.100098,6755.229980,6755.229980,64741700
2016-04-08,6755.220215,6755.229980,6710.609863,6730.279785,6730.279785,53551800
2016-04-11,6735.470215,6742.410156,6710.919922,6725.100098,6725.100098,41207500
2016-04-12,6725.100098,6726.020020,6701.509766,6726.020020,6726.020020,45636700
2016-04-13,6726.020020,6780.879883,6726.009766,6777.910156,6777.910156,48863800
2016-04-14,6777.919922,6828.250000,6777.910156,6823.810059,6823.810059,48018100
2016-04-15,6823.819824,6845.120117,6816.589844,6844.740234,6844.740234,37033200
2016-04-18,6844.740234,6855.569824,6841.410156,6851.200195,6851.200195,30184500
2016-04-19,6851.200195,6873.040039,6848.080078,6873.040039,6873.040039,50919900
2016-04-20,6866.290039,6911.549805,6856.120117,6901.259766,6901.259766,36926000
2016-04-21,6901.270020,6917.569824,6890.839844,6906.100098,6906.100098,44625900
2016-04-22,6906.100098,6906.100098,6856.589844,6866.109863,6866.109863,73305200
2016-04-26,6866.100098,6879.290039,6795.709961,6795.720215,6795.720215,40164200
2016-04-27,6795.709961,6803.060059,6750.399902,6750.399902,6750.399902,52160300
2016-04-28,6750.410156,6789.979980,6745.669922,6789.979980,6789.979980,36141300
2016-04-29,6789.979980,6822.060059,6787.080078,6820.580078,6820.580078,48194300
2016-05-02,6819.669922,6820.589844,6783.919922,6791.819824,6791.819824,28826700
2016-05-03,6791.819824,6844.490234,6791.819824,6843.009766,6843.009766,30204100
2016-05-04,6843.020020,6849.290039,6824.490234,6824.500000,6824.500000,44759500
2016-05-05,6824.490234,6876.490234,6812.689941,6876.479980,6876.479980,33207300
2016-05-06,6876.490234,6904.629883,6836.549805,6898.109863,6898.109863,48301100
2016-05-09,6899.689941,6899.689941,6874.339844,6885.049805,6885.049805,32665000
2016-05-10,6885.060059,6915.410156,6879.319824,6909.399902,6909.399902,38469700
2016-05-11,6910.100098,6961.790039,6910.100098,6944.339844,6944.339844,58661900
2016-05-12,6946.729980,6951.379883,6923.169922,6923.169922,6923.169922,45843400
2016-05-13,6921.310059,6930.419922,6911.350098,6916.569824,6916.569824,40379400
2016-05-16,6916.569824,6927.890137,6888.430176,6914.129883,6914.129883,28071300
2016-05-17,6939.729980,6988.379883,6914.120117,6974.870117,6974.870117,37244200
2016-05-18,6974.859863,6982.640137,6952.459961,6982.640137,6982.640137,45435000
2016-05-19,6982.640137,6982.640137,6898.950195,6903.620117,6903.620117,53003200
2016-05-20,6903.629883,6918.839844,6880.879883,6909.859863,6909.859863,38745300
2016-05-23,6909.859863,6915.720215,6881.589844,6907.770020,6907.770020,32345400
2016-05-24,6907.770020,6907.770020,6862.640137,6872.660156,6872.660156,43602900
2016-05-25,6887.240234,6924.729980,6873.839844,6908.040039,6908.040039,46265400
2016-05-26,6915.700195,6947.890137,6912.240234,6947.890137,6947.890137,39518200
2016-05-27,6948.799805,6996.180176,6948.790039,6992.540039,6992.540039,40137400
2016-05-30,6992.540039,7025.939941,6982.910156,7019.640137,7019.640137,26595200
2016-05-31,7023.350098,7046.830078,7023.339844,7039.419922,7039.419922,106299900
2016-06-01,7043.879883,7049.020020,7016.029785,7022.399902,7022.399902,40583800
2016-06-02,7022.819824,7022.819824,6992.250000,7003.120117,7003.120117,75488400
2016-06-03,7003.129883,7032.279785,6993.379883,7024.379883,7024.379883,61429800
2016-06-07,7024.379883,7037.310059,7013.160156,7037.310059,7037.310059,44164500
2016-06-08,7038.830078,7039.279785,6991.509766,6991.509766,6991.509766,47927700
2016-06-09,6997.830078,7010.220215,6967.970215,6970.549805,6970.549805,61855500
2016-06-10,6970.549805,6972.620117,6957.819824,6971.779785,6971.779785,60893700
2016-06-13,6963.970215,6972.660156,6917.339844,6924.270020,6924.270020,26091000
2016-06-14,6925.359863,6925.359863,6833.180176,6834.950195,6834.950195,38029200
2016-06-15,6834.939941,6890.509766,6821.680176,6869.560059,6869.560059,55830300
2016-06-16,6886.790039,6899.589844,6872.240234,6888.569824,6888.569824,48282700
2016-06-17,6888.560059,6900.129883,6845.649902,6847.060059,6847.060059,77813200
2016-06-20,6847.060059,6873.290039,6847.060059,6869.540039,6869.540039,30832900
2016-06-21,6869.529785,6878.500000,6839.390137,6839.399902,6839.399902,36744800
2016-06-22,6839.390137,6846.000000,6781.729980,6781.729980,6781.729980,41528100
2016-06-23,6781.729980,6830.479980,6781.729980,6821.350098,6821.350098,31011400
2016-06-24,6821.350098,6853.060059,6667.779785,6667.779785,6667.779785,36149300
2016-06-27,6667.779785,6697.740234,6587.419922,6686.930176,6686.930176,29114500
2016-06-28,6674.879883,6716.580078,6650.580078,6716.580078,6716.580078,36036300
2016-06-29,6716.580078,6804.200195,6716.580078,6804.200195,6804.200195,43664900
2016-06-30,6804.200195,6900.399902,6804.200195,6897.529785,6897.529785,53944900
2016-07-01,6909.040039,6932.120117,6897.520020,6926.229980,6926.229980,42788400
2016-07-04,6926.229980,6951.640137,6918.580078,6940.950195,6940.950195,18812400
2016-07-05,6940.950195,6984.470215,6940.950195,6970.990234,6970.990234,26022800
2016-07-06,6970.990234,6977.229980,6948.149902,6977.229980,6977.229980,40745400
2016-07-07,6977.729980,7015.250000,6977.729980,7007.520020,7007.520020,41459000
2016-07-08,7007.509766,7014.979980,6994.209961,7000.100098,7000.100098,41118500
2016-07-11,7000.100098,7062.939941,7000.100098,7062.450195,7062.450195,26271100
2016-07-12,7067.290039,7088.919922,7060.439941,7079.459961,7079.459961,39438000
2016-07-13,7079.459961,7090.299805,7062.899902,7064.319824,7064.319824,38600400
2016-07-14,7066.020020,7084.830078,7066.020020,7080.330078,7080.330078,29381700
2016-07-15,7080.319824,7098.299805,7072.879883,7072.879883,7072.879883,56468600
2016-07-18,7072.879883,7105.959961,7068.830078,7105.950195,7105.950195,35895500
2016-07-19,7105.959961,7154.830078,7090.399902,7154.830078,7154.830078,32559700
2016-07-20,7154.830078,7174.700195,7131.350098,7172.669922,7172.669922,31116000
2016-07-21,7172.669922,7227.229980,7171.359863,7214.049805,7214.049805,36720800
2016-07-22,7201.529785,7246.589844,7198.859863,7226.049805,7226.049805,29011400
2016-07-25,7226.060059,7317.310059,7221.589844,7317.310059,7317.310059,31775000
2016-07-26,7317.299805,7325.270020,7297.580078,7310.390137,7310.390137,36150200
2016-07-27,7310.390137,7324.549805,7284.790039,7301.899902,7301.899902,28067800
2016-07-28,7301.899902,7306.350098,7287.720215,7306.350098,7306.350098,26955800
2016-07-29,7306.339844,7357.720215,7288.540039,7348.129883,7348.129883,35498400
2016-08-01,7348.129883,7359.120117,7335.060059,7356.629883,7356.629883,38687400
2016-08-02,7356.629883,7361.930176,7329.189941,7329.200195,7329.200195,46048000
2016-08-03,7321.609863,7329.200195,7277.399902,7277.399902,7277.399902,39224700
2016-08-04,7277.399902,7310.160156,7277.399902,7298.080078,7298.080078,40209000
2016-08-05,7298.089844,7316.419922,7289.410156,7308.419922,7308.419922,31022500
2016-08-08,7308.419922,7348.299805,7307.589844,7348.299805,7348.299805,29793900
2016-08-09,7348.299805,7378.990234,7339.350098,7363.160156,7363.160156,30263900
2016-08-10,7363.160156,7364.390137,7337.930176,7349.609863,7349.609863,37782000
2016-08-11,7349.609863,7353.819824,7334.160156,7353.819824,7353.819824,26490400
2016-08-12,7353.819824,7386.479980,7353.819824,7363.100098,7363.100098,41912400
2016-08-15,7363.100098,7391.649902,7359.879883,7388.350098,7388.350098,24760400
2016-08-16,7388.350098,7388.350098,7310.669922,7310.669922,7310.669922,41830500
2016-08-17,7310.669922,7363.410156,7310.669922,7355.020020,7355.020020,35553100
2016-08-18,7355.009766,7386.520020,7354.089844,7385.120117,7385.120117,35470100
2016-08-19,7385.120117,7405.609863,7376.459961,7405.250000,7405.250000,37617100
2016-08-22,7405.950195,7462.160156,7405.950195,7462.160156,7462.160156,39398000
2016-08-23,7462.160156,7481.680176,7454.330078,7467.330078,7467.330078,37087000
2016-08-24,7467.330078,7470.680176,7410.299805,7410.299805,7410.299805,53963700
2016-08-25,7410.299805,7437.830078,7408.100098,7427.279785,7427.279785,46162800
2016-08-26,7427.779785,7430.430176,7385.529785,7391.299805,7391.299805,41092400
2016-08-29,7391.299805,7393.970215,7367.259766,7367.259766,7367.259766,21433200
2016-08-30,7367.259766,7394.419922,7367.259766,7387.950195,7387.950195,29804700
2016-08-31,7388.950195,7398.830078,7374.379883,7398.830078,7398.830078,43338500
2016-09-01,7405.560059,7423.279785,7371.450195,7423.189941,7423.189941,38865700
2016-09-02,7423.189941,7426.109863,7399.390137,7426.109863,7426.109863,38834700
2016-09-05,7435.549805,7491.839844,7424.930176,7491.839844,7491.839844,40868300
2016-09-06,7492.029785,7505.669922,7473.959961,7503.540039,7503.540039,36314500
2016-09-07,7507.240234,7571.100098,7497.919922,7571.100098,7571.100098,42319900
2016-09-08,7585.290039,7585.290039,7529.080078,7534.729980,7534.729980,46222300
2016-09-09,7534.729980,7534.729980,7468.589844,7468.589844,7468.589844,28449200
2016-09-12,7469.490234,7469.490234,7266.810059,7279.759766,7279.759766,30124900
2016-09-13,7285.850098,7328.160156,7247.770020,7249.229980,7249.229980,34746900
2016-09-14,7250.450195,7250.450195,7198.029785,7210.720215,7210.720215,39059300
2016-09-15,7213.890137,7220.399902,7183.379883,7196.240234,7196.240234,37666000
2016-09-16,7196.240234,7263.200195,7196.240234,7250.509766,7250.509766,44256300
2016-09-19,7250.520020,7278.120117,7250.509766,7278.120117,7278.120117,26108500
2016-09-20,7278.120117,7314.479980,7272.250000,7308.450195,7308.450195,38160600
2016-09-21,7308.439941,7327.680176,7266.859863,7281.169922,7281.169922,46307100
2016-09-22,7319.330078,7327.620117,7304.520020,7311.709961,7311.709961,28508000
2016-09-23,7311.709961,7328.160156,7281.870117,7296.740234,7296.740234,36264700
2016-09-26,7296.729980,7296.740234,7259.350098,7264.870117,7264.870117,22809000
2016-09-27,7264.859863,7265.250000,7220.810059,7252.919922,7252.919922,31675000
2016-09-28,7260.399902,7290.450195,7255.600098,7290.450195,7290.450195,33308300
2016-09-29,7305.419922,7349.790039,7300.189941,7343.450195,7343.450195,31613300
2016-09-30,7343.450195,7361.089844,7299.279785,7361.089844,7361.089844,48671700
2016-10-03,7352.220215,7372.490234,7333.819824,7372.490234,7372.490234,23820700
2016-10-04,7372.490234,7372.490234,7330.589844,7352.459961,7352.459961,29028500
2016-10-05,7352.470215,7352.470215,7271.000000,7271.160156,7271.160156,38617800
2016-10-06,7271.160156,7271.160156,7194.109863,7197.290039,7197.290039,38144500
2016-10-07,7197.290039,7197.299805,7130.410156,7167.810059,7167.810059,32018200
2016-10-10,7167.819824,7167.819824,7109.759766,7116.919922,7116.919922,23020100
2016-10-11,7116.930176,7153.359863,7114.660156,7124.229980,7124.229980,30204000
2016-10-12,7124.240234,7124.240234,7098.850098,7107.459961,7107.459961,32856400
2016-10-13,7107.450195,7136.430176,7102.040039,7120.049805,7120.049805,32415000
2016-10-14,7120.049805,7133.870117,7109.120117,7133.259766,7133.259766,29629800
2016-10-17,7133.259766,7133.259766,7043.370117,7066.370117,7066.370117,29645100
2016-10-18,7066.370117,7066.370117,6965.240234,6973.089844,6973.089844,44662900
2016-10-19,6973.089844,6996.379883,6962.220215,6976.540039,6976.540039,39171200
2016-10-20,6976.529785,6982.549805,6954.299805,6973.779785,6973.779785,39575800
2016-10-21,6973.779785,6978.859863,6938.549805,6958.399902,6958.399902,33366200
2016-10-25,6958.399902,7006.209961,6958.399902,7002.870117,7002.870117,44653100
2016-10-26,7003.270020,7013.649902,6892.270020,6896.200195,6896.200195,32738800
2016-10-27,6896.200195,6941.950195,6896.200195,6941.950195,6941.950195,33072600
2016-10-28,6941.950195,6949.660156,6923.799805,6928.640137,6928.640137,31743000
2016-10-31,6943.299805,6960.680176,6902.720215,6960.680176,6960.680176,44034200
2016-11-01,6960.680176,6960.680176,6913.720215,6930.490234,6930.490234,30840700
2016-11-02,6931.459961,6931.459961,6851.310059,6853.750000,6853.750000,38020000
2016-11-03,6853.750000,6853.750000,6741.589844,6778.939941,6778.939941,43212300
2016-11-04,6778.930176,6778.939941,6708.470215,6708.470215,6708.470215,28643600
2016-11-07,6708.470215,6874.580078,6702.200195,6872.270020,6872.270020,37692300
2016-11-08,6872.259766,6931.479980,6872.259766,6894.359863,6894.359863,37924800
2016-11-09,6894.350098,6924.310059,6642.029785,6664.209961,6664.209961,35351500
2016-11-10,6664.220215,6887.640137,6664.209961,6733.720215,6733.720215,49922200
2016-11-11,6735.600098,6784.939941,6697.779785,6697.779785,6697.779785,41232800
2016-11-14,6701.810059,6742.910156,6701.810059,6737.759766,6737.759766,30196800
2016-11-15,6737.759766,6771.359863,6732.200195,6770.430176,6770.430176,39225300
2016-11-16,6770.419922,6832.290039,6770.419922,6824.580078,6824.580078,40975400
2016-11-17,6824.569824,6844.669922,6796.129883,6814.649902,6814.649902,34273600
2016-11-18,6814.649902,6867.049805,6812.870117,6857.839844,6857.839844,51541100
2016-11-21,6856.640137,6865.229980,6842.189941,6848.950195,6848.950195,38433100
2016-11-22,6848.950195,6878.660156,6816.390137,6816.390137,6816.390137,40233300
2016-11-23,6817.660156,6859.259766,6817.660156,6851.450195,6851.450195,47902100
2016-11-24,6856.459961,6904.540039,6848.180176,6883.250000,6883.250000,34251700
2016-11-25,6886.149902,6907.540039,6883.640137,6899.620117,6899.620117,28179000
2016-11-28,6899.609863,6919.129883,6899.459961,6902.950195,6902.950195,27104400
2016-11-29,6900.379883,6912.410156,6872.879883,6901.750000,6901.750000,39636500
2016-11-30,6903.509766,6911.790039,6882.600098,6896.950195,6896.950195,64248200
2016-12-01,6901.290039,6934.979980,6895.129883,6932.740234,6932.740234,46249900
2016-12-02,6933.359863,6973.450195,6890.649902,6904.850098,6904.850098,43984000
2016-12-05,6908.759766,6908.759766,6849.470215,6854.709961,6854.709961,39170200
2016-12-06,6860.029785,6910.370117,6860.029785,6910.359863,6910.359863,34192700
2016-12-07,6910.370117,6910.370117,6883.970215,6889.770020,6889.770020,43062300
2016-12-08,6891.069824,6917.709961,6891.069824,6916.009766,6916.009766,33173200
2016-12-09,6916.009766,6932.359863,6886.120117,6893.299805,6893.299805,40310500
2016-12-12,6893.299805,6908.790039,6870.819824,6876.040039,6876.040039,35076600
2016-12-13,6876.029785,6887.729980,6847.899902,6850.200195,6850.200195,42189100
2016-12-14,6850.200195,6858.830078,6797.859863,6797.859863,6797.859863,45644400
2016-12-15,6797.870117,6798.959961,6748.620117,6748.620117,6748.620117,49373100
2016-12-16,6762.790039,6807.370117,6748.620117,6760.240234,6760.240234,72736900
2016-12-19,6760.250000,6804.049805,6760.240234,6786.250000,6786.250000,28441200
2016-12-20,6789.729980,6819.140137,6786.250000,6789.669922,6789.669922,37832300
2016-12-21,6789.660156,6840.779785,6789.660156,6802.759766,6802.759766,36386800
2016-12-22,6802.750000,6851.879883,6802.750000,6851.870117,6851.870117,36061300
2016-12-23,6851.879883,6883.399902,6851.870117,6876.990234,6876.990234,14123400
2016-12-27,null,null,null,null,null,null
2016-12-28,6877.000000,6884.200195,6865.879883,6875.779785,6875.779785,16451700
2016-12-29,6875.790039,6895.140137,6873.250000,6892.279785,6892.279785,18088400
2016-12-30,6892.279785,6901.819824,6877.200195,6881.220215,6881.220215,17677100
2017-01-04,6881.220215,6974.310059,6881.220215,6974.310059,6974.310059,28380700
2017-01-05,6975.149902,6978.950195,6953.729980,6975.600098,6975.600098,21013600
2017-01-06,6976.200195,6986.290039,6966.020020,6970.660156,6970.660156,16967900
2017-01-09,6970.979980,7014.109863,6970.660156,7012.740234,7012.740234,20190700
2017-01-10,7012.729980,7038.629883,7011.370117,7037.580078,7037.580078,25889600
2017-01-11,7037.580078,7069.600098,7033.790039,7069.589844,7069.589844,23346500
2017-01-12,7070.189941,7070.189941,7044.540039,7063.589844,7063.589844,31042600
2017-01-13,7063.589844,7066.169922,7031.120117,7046.970215,7046.970215,28233600
2017-01-16,7046.970215,7074.939941,7046.529785,7074.939941,7074.939941,28394700
2017-01-17,7074.939941,7084.660156,7056.870117,7062.959961,7062.959961,18802500
2017-01-18,7062.959961,7072.089844,7033.419922,7059.279785,7059.279785,27615700
2017-01-19,7059.279785,7064.310059,7044.979980,7062.359863,7062.359863,25548100
2017-01-20,7062.359863,7063.930176,7044.040039,7048.470215,7048.470215,30846600
2017-01-23,7048.479980,7072.390137,7033.779785,7067.850098,7067.850098,22831700
2017-01-24,7067.850098,7067.850098,7046.740234,7064.160156,7064.160156,30298700
2017-01-25,7064.160156,7090.919922,7064.160156,7090.910156,7090.910156,31191400
2017-01-26,7102.060059,7119.520020,7090.910156,7113.319824,7113.319824,27694900
2017-01-27,7113.319824,7134.259766,7095.839844,7134.259766,7134.259766,21036800
2017-01-30,7118.910156,7135.729980,7085.140137,7085.560059,7085.560059,14840900
2017-01-31,7085.560059,7085.560059,7035.620117,7050.750000,7050.750000,28283300
2017-02-01,7050.750000,7055.509766,7030.259766,7055.509766,7055.509766,25614300
2017-02-02,7055.509766,7055.509766,7038.129883,7053.540039,7053.540039,25747200
2017-02-03,7048.160156,7094.390137,7047.319824,7094.379883,7094.379883,31135500
2017-02-07,7094.390137,7094.390137,7047.390137,7067.049805,7067.049805,33326000
2017-02-08,7067.049805,7080.160156,7055.319824,7066.270020,7066.270020,28054000
2017-02-09,7069.790039,7121.930176,7066.270020,7121.629883,7121.629883,24255400
2017-02-10,7121.629883,7145.459961,7099.270020,7104.439941,7104.439941,30174900
2017-02-13,7104.439941,7136.540039,7104.439941,7135.500000,7135.500000,26402500
2017-02-14,7140.720215,7174.600098,7140.720215,7150.890137,7150.890137,36439800
2017-02-15,7171.890137,7187.439941,7150.890137,7180.029785,7180.029785,44286100
2017-02-16,7180.020020,7180.029785,7099.979980,7099.979980,7099.979980,38909700
2017-02-17,7099.979980,7103.750000,7079.149902,7093.520020,7093.520020,38089500
2017-02-20,7093.520020,7108.839844,7082.209961,7099.490234,7099.490234,31530300
2017-02-21,7099.490234,7116.240234,7079.500000,7115.689941,7115.689941,38034400
2017-02-22,7115.689941,7115.689941,7054.379883,7062.479980,7062.479980,37112200
2017-02-23,7062.470215,7100.770020,7059.700195,7089.520020,7089.520020,45158100
2017-02-24,7090.350098,7099.649902,7041.259766,7058.580078,7058.580078,30606400
2017-02-27,7065.629883,7091.180176,7054.359863,7079.180176,7079.180176,26216200
2017-02-28,7079.189941,7167.459961,7074.180176,7167.459961,7167.459961,52401800
2017-03-01,7168.729980,7171.430176,7135.939941,7148.779785,7148.779785,30473100
2017-03-02,7154.709961,7205.459961,7154.709961,7175.830078,7175.830078,29178000
2017-03-03,7175.830078,7179.259766,7146.419922,7160.870117,7160.870117,34948500
2017-03-06,7160.870117,7182.200195,7151.520020,7178.740234,7178.740234,30930700
2017-03-07,7178.729980,7178.740234,7160.779785,7167.629883,7167.629883,34143000
2017-03-08,7170.779785,7178.229980,7161.689941,7178.220215,7178.220215,33828200
2017-03-09,7188.459961,7188.459961,7131.740234,7140.979980,7140.979980,39074100
2017-03-10,7142.129883,7180.680176,7136.520020,7177.589844,7177.589844,30610500
2017-03-13,7177.990234,7206.430176,7171.770020,7194.790039,7194.790039,31893500
2017-03-14,7198.169922,7212.330078,7170.270020,7177.089844,7177.089844,39467600
2017-03-15,7178.979980,7178.990234,7122.669922,7131.299805,7131.299805,33467300
2017-03-16,7153.729980,7192.290039,7151.729980,7151.990234,7151.990234,38876800
2017-03-17,7151.979980,7177.350098,7151.979980,7158.140137,7158.140137,138910200
2017-03-20,7169.609863,7169.609863,7050.069824,7057.049805,7057.049805,43844200
2017-03-21,7057.040039,7096.459961,7057.040039,7085.540039,7085.540039,32423000
2017-03-22,7085.549805,7085.549805,7019.870117,7060.830078,7060.830078,38750800
2017-03-23,7074.779785,7074.779785,7034.160156,7062.549805,7062.549805,40172300
2017-03-24,7059.620117,7079.149902,7058.859863,7073.830078,7073.830078,41685800
2017-03-27,7073.830078,7101.089844,7062.709961,7062.709961,7062.709961,35297200
2017-03-28,7062.709961,7068.950195,7051.209961,7065.229980,7065.229980,42178100
2017-03-29,7070.569824,7133.569824,7070.569824,7133.569824,7133.569824,33339000
2017-03-30,7139.359863,7177.689941,7125.140137,7169.109863,7169.109863,36230600
2017-03-31,7170.189941,7196.779785,7166.009766,7196.779785,7196.779785,60048300
2017-04-03,7188.939941,7225.149902,7182.459961,7225.020020,7225.020020,32092400
2017-04-04,7227.279785,7247.620117,7200.839844,7244.540039,7244.540039,37712500
2017-04-05,7244.540039,7265.060059,7223.529785,7265.049805,7265.049805,84445400
2017-04-06,7265.060059,7289.529785,7245.580078,7289.520020,7289.520020,47255400
2017-04-07,7276.299805,7289.529785,7234.979980,7243.759766,7243.759766,77322500
2017-04-10,7243.750000,7253.310059,7230.180176,7238.859863,7238.859863,28191700
2017-04-11,7238.870117,7255.330078,7235.810059,7254.379883,7254.379883,32184600
2017-04-12,7254.379883,7258.879883,7221.870117,7251.540039,7251.540039,35918300
2017-04-13,7251.549805,7251.549805,7219.919922,7229.799805,7229.799805,31831000
2017-04-18,7229.799805,7256.839844,7223.910156,7233.609863,7233.609863,27551600
2017-04-19,7233.600098,7233.609863,7193.959961,7218.509766,7218.509766,36735300
2017-04-20,7218.520020,7218.520020,7188.049805,7188.049805,7188.049805,32851000
2017-04-21,7188.060059,7232.790039,7188.049805,7197.220215,7197.220215,34114100
2017-04-24,7197.209961,7234.299805,7196.149902,7222.939941,7222.939941,27562300
2017-04-26,7222.939941,7335.140137,7222.939941,7335.129883,7335.129883,68463900
2017-04-27,7335.140137,7360.990234,7324.649902,7354.609863,7354.609863,27800800
2017-04-28,7354.620117,7386.890137,7351.259766,7378.750000,7378.750000,44348400
2017-05-01,7378.750000,7398.419922,7349.370117,7382.220215,7382.220215,26392400
2017-05-02,7382.220215,7422.490234,7379.839844,7422.490234,7422.490234,31909700
2017-05-03,7422.490234,7430.200195,7396.169922,7405.839844,7405.839844,97252200
2017-05-04,7401.569824,7405.839844,7367.729980,7378.419922,7378.419922,29381700
2017-05-05,7382.450195,7386.020020,7364.839844,7365.500000,7365.500000,26697100
2017-05-08,7367.160156,7426.459961,7367.160156,7426.459961,7426.459961,26074900
2017-05-09,7426.459961,7426.459961,7391.560059,7412.120117,7412.120117,31249700
2017-05-10,7412.120117,7429.149902,7392.859863,7424.200195,7424.200195,47717800
2017-05-11,7424.200195,7501.500000,7424.200195,7489.709961,7489.709961,37985400
2017-05-12,7489.709961,7492.080078,7451.680176,7452.379883,7452.379883,28580300
2017-05-15,7456.689941,7464.250000,7425.229980,7429.939941,7429.939941,23621100
2017-05-16,7429.939941,7445.209961,7407.609863,7407.609863,7407.609863,25456000
2017-05-17,7408.319824,7443.330078,7408.319824,7422.500000,7422.500000,29371200
2017-05-18,7424.950195,7424.950195,7357.069824,7371.759766,7371.759766,34438100
2017-05-19,7371.759766,7401.149902,7370.089844,7392.109863,7392.109863,22844300
2017-05-22,7392.109863,7410.790039,7382.370117,7409.500000,7409.500000,19979800
2017-05-23,7409.500000,7415.819824,7382.850098,7384.700195,7384.700195,21961900
2017-05-24,7385.970215,7421.779785,7383.149902,7421.779785,7421.779785,29714500
2017-05-25,7430.040039,7436.450195,7414.339844,7434.470215,7434.470215,21297300
2017-05-26,7434.470215,7441.600098,7417.580078,7441.569824,7441.569824,28407900
2017-05-29,7441.569824,7441.569824,7412.620117,7412.740234,7412.740234,17143600
2017-05-30,7412.740234,7428.399902,7407.609863,7411.950195,7411.950195,23519100
2017-05-31,7411.950195,7418.899902,7389.979980,7418.899902,7418.899902,59192000
2017-06-01,7424.520020,7451.950195,7400.310059,7450.899902,7450.899902,29647500
2017-06-02,7450.899902,7499.970215,7446.240234,7499.970215,7499.970215,38930200
2017-06-06,7503.930176,7533.970215,7494.379883,7494.970215,7494.970215,41106900
2017-06-07,7497.450195,7497.450195,7441.040039,7467.899902,7467.899902,32887300
2017-06-08,7473.669922,7473.669922,7444.270020,7458.660156,7458.660156,31592100
2017-06-09,7458.660156,7458.660156,7423.229980,7436.100098,7436.100098,24819700
2017-06-12,7441.750000,7448.500000,7432.740234,7432.740234,7432.740234,15410900
2017-06-13,7433.540039,7446.330078,7415.979980,7440.080078,7440.080078,39647400
2017-06-14,7441.209961,7497.790039,7441.209961,7483.990234,7483.990234,32502000
2017-06-15,7489.759766,7516.350098,7487.549805,7516.350098,7516.350098,28179400
2017-06-16,7516.350098,7564.370117,7507.669922,7552.750000,7552.750000,70659000
2017-06-19,7552.750000,7593.509766,7545.220215,7592.029785,7592.029785,37032300
2017-06-20,7592.029785,7613.189941,7586.529785,7586.529785,7586.529785,25609800
2017-06-21,7586.529785,7586.529785,7527.109863,7527.109863,7527.109863,43879100
2017-06-22,7527.109863,7571.979980,7521.709961,7563.689941,7563.689941,38029500
2017-06-23,7563.689941,7568.799805,7541.959961,7553.640137,7553.640137,31789400
2017-06-26,7553.640137,7597.169922,7544.709961,7595.500000,7595.500000,27596700
2017-06-27,7596.569824,7637.049805,7589.459961,7626.350098,7626.350098,28421900
2017-06-28,7626.350098,7629.089844,7593.669922,7624.490234,7624.490234,79920300
2017-06-29,7624.490234,7688.629883,7624.490234,7685.450195,7685.450195,32392500
2017-06-30,7685.450195,7685.450195,7611.439941,7611.439941,7611.439941,48944100
2017-07-03,7611.439941,7626.160156,7585.970215,7588.430176,7588.430176,28429900
2017-07-04,7588.430176,7620.640137,7585.430176,7620.640137,7620.640137,30147100
2017-07-05,7620.640137,7620.640137,7590.350098,7595.669922,7595.669922,27105500
2017-07-06,7596.330078,7629.609863,7590.350098,7629.609863,7629.609863,29441600
2017-07-07,7629.609863,7629.609863,7587.520020,7622.129883,7622.129883,24966200
2017-07-10,7622.680176,7634.209961,7583.950195,7583.950195,7583.950195,26556300
2017-07-11,7583.950195,7628.569824,7583.950195,7628.569824,7628.569824,30006500
2017-07-12,7628.569824,7635.540039,7586.020020,7586.020020,7586.020020,38807100
2017-07-13,7587.850098,7626.890137,7587.430176,7610.890137,7610.890137,35497200
2017-07-14,7610.890137,7650.129883,7610.890137,7649.770020,7649.770020,50597000
2017-07-17,7649.770020,7699.569824,7649.370117,7699.569824,7699.569824,34677500
2017-07-18,7699.569824,7707.330078,7681.979980,7707.330078,7707.330078,30939900
2017-07-19,7707.330078,7732.750000,7695.870117,7732.750000,7732.750000,37471300
2017-07-20,7732.750000,7732.750000,7672.439941,7672.439941,7672.439941,30612800
2017-07-21,7672.439941,7675.189941,7647.629883,7670.859863,7670.859863,44911900
2017-07-24,7670.859863,7682.560059,7645.759766,7682.290039,7682.290039,32071200
2017-07-25,7678.229980,7713.060059,7671.959961,7713.060059,7713.060059,31569600
2017-07-26,7713.060059,7720.419922,7695.290039,7710.589844,7710.589844,34195800
2017-07-27,7710.589844,7727.129883,7705.240234,7711.720215,7711.720215,29275000
2017-07-28,7711.720215,7711.799805,7638.450195,7639.509766,7639.509766,35247500
2017-07-31,7639.509766,7693.990234,7639.509766,7693.990234,7693.990234,37638700
2017-08-01,7693.990234,7729.439941,7687.060059,7729.439941,7729.439941,32343400
2017-08-02,7729.439941,7766.859863,7719.970215,7748.310059,7748.310059,41615200
2017-08-03,7748.310059,7760.220215,7737.060059,7753.750000,7753.750000,42800600
